day_of_year,hour,temperature,humidity,solar_radiation,pressure
26,3,5.94,85.0,0.0,981.85770133606
26,4,5.4799999999999995,84.4,1.4,982.0948014195467
26,5,5.66,86.0,52.4,982.2789747738694
26,6,9.18,79.4,253.0,982.2951838705634
26,7,12.8,63.4,435.4,982.5158015991504
26,8,14.559999999999999,55.0,497.0,982.2362050074132
26,9,16.06,48.4,685.0,981.4399803880713
26,10,16.9,44.2,637.4,980.621341637279
26,11,17.54,40.4,617.4,980.0406398591597
26,12,17.48,39.0,312.6,979.6832551417453
26,13,16.639999999999997,47.8,292.6,979.8333788888889
26,14,16.16,51.2,92.6,979.8643277777777
26,15,14.319999999999999,59.6,5.0,980.1878954974985
26,16,12.84,64.8,0.0,980.7269444444444
26,17,10.879999999999999,74.6,0.0,981.0677355555556
26,18,10.64,74.6,0.0,981.268251111111
26,19,9.98,76.2,0.0,981.25409
26,20,9.040000000000001,78.4,0.0,981.2664412820513
26,21,8.14,81.0,0.0,981.0269493878366
26,22,9.16,76.0,0.0,980.6025611549909
26,23,8.379999999999999,76.6,0.0,980.3476751346773
27,0,8.0,76.8,0.0,980.0973504406311
27,1,9.180000000000001,73.0,0.0,979.7644966311375
27,2,9.26,70.0,0.0,979.4270741895571
27,3,9.48,69.0,0.0,979.57370133606
27,4,9.32,68.8,2.8,980.1028014195466
27,5,9.74,68.8,55.0,980.2649747738693
27,6,11.0,67.4,190.8,980.6431838705633
27,7,13.5,58.0,370.4,980.8178015991505
27,8,14.74,56.0,550.6,980.8282050074133
27,9,16.0,52.2,482.8,980.4399803880713
27,10,16.580000000000002,50.4,513.0,979.8453416372789
27,11,16.8,50.0,441.0,979.4886398591595
27,12,17.36,46.8,455.4,979.3112551417455
27,13,17.36,45.8,212.4,979.3553788888888
27,14,16.339999999999996,50.2,112.8,979.4863277777779
27,15,14.84,56.8,10.4,979.8038954974985
27,16,13.440000000000001,65.0,0.0,980.3989444444444
27,17,12.34,68.0,0.0,980.8057355555554
27,18,11.739999999999998,66.8,0.0,981.0762511111112
27,19,11.239999999999998,67.6,0.0,981.11209
27,20,10.7,68.4,0.0,981.1104412820512
27,21,10.425,67.5,0.0,981.7425000000001
27,22,10.5,64.75,0.0,981.47
27,23,10.575,63.75,0.0,981.275
28,0,10.549999999999999,66.75,0.0,981.345
28,1,10.375,70.5,0.0,981.2625
28,2,10.025,72.5,0.0,981.1925
28,3,9.6,74.25,0.0,981.32
28,4,9.65,75.5,1.5,981.6750000000001
28,5,10.075,73.75,38.0,982.0475
28,6,12.05,69.25,193.25,982.4775
28,7,14.575,58.25,413.25,982.7425000000001
28,8,16.525,48.0,583.25,982.7
28,9,17.625,41.25,628.25,982.24
28,10,18.125,37.5,610.25,981.595
28,11,17.45,41.5,523.75,981.2075
28,12,17.375,40.25,398.75,981.04
28,13,17.125,39.25,256.5,981.1825
28,14,16.225,44.0,106.0,981.315
28,15,14.975,52.75,11.0,981.41
28,16,13.475,62.25,0.0,981.755
28,17,11.700000000000001,72.75,0.0,982.3275
28,18,10.875,76.0,0.0,982.4325
28,19,9.4,82.0,0.0,982.545
28,20,8.55,84.75,0.0,982.37
28,21,8.425,84.5,0.0,982.4075
28,22,8.7,83.5,0.0,982.18
28,23,8.225,83.75,0.0,981.9525
29,0,8.475,81.25,0.0,981.96
29,1,9.05,77.0,0.0,981.8149999999999
29,2,9.425,74.0,0.0,981.665
29,3,8.975,74.75,0.0,981.8475000000001
29,4,8.7,74.25,2.25,982.125
29,5,8.35,75.5,37.75,982.47
29,6,10.425,69.5,195.25,982.85
29,7,13.25,58.5,347.0,983.1125
29,8,14.825,54.0,492.5,983.085
29,9,16.4,47.25,658.75,982.7675
29,10,16.78,42.8,659.2,982.164
29,11,16.68,42.4,449.8,981.6600000000001
29,12,17.44,36.0,386.4,981.5799999999999
29,13,17.080000000000002,38.2,274.6,981.818
29,14,16.48,41.8,138.0,981.9879999999999
29,15,14.98,53.0,15.0,982.2779999999999
29,16,13.059999999999999,60.6,0.0,982.6600000000001
29,17,11.5,68.6,0.0,983.152
29,18,10.219999999999999,72.8,0.0,983.4739999999999
29,19,9.42,73.2,0.0,983.5200000000001
29,20,8.959999999999999,73.8,0.0,983.5719999999999
29,21,8.66,74.0,0.0,983.576
29,22,7.76,75.4,0.0,983.192
29,23,7.9,75.2,0.0,983.1560000000002
30,0,8.059999999999999,75.2,0.0,983.052
30,1,7.980000000000001,74.4,0.0,982.876
30,2,7.7,76.2,0.0,982.774
30,3,6.779999999999999,78.0,0.0,982.842
30,4,6.24,80.0,2.0,983.006
30,5,7.76,75.2,87.2,983.324
30,6,11.32,64.8,270.0,983.582
30,7,13.7,54.4,423.6,983.8960000000001
30,8,15.02,48.6,609.4,983.778
30,9,15.8,44.8,645.0,983.376
30,10,16.6,40.4,746.6,982.6540000000001
30,11,17.14,37.4,634.0,982.0200000000001
30,12,17.419999999999998,34.0,496.8,981.698
30,13,17.48,33.0,343.2,981.6380000000001
30,14,16.919999999999998,36.0,144.6,981.6899999999999
30,15,15.64,42.8,13.8,981.7059999999999
30,16,13.34,52.6,0.0,982.0360000000001
30,17,11.82,58.8,0.0,982.412
30,18,10.48,61.6,0.0,982.5600000000001
30,19,10.120000000000001,63.0,0.0,982.606
30,20,8.9,66.2,0.0,982.412
30,21,8.48,68.0,0.0,982.234
30,22,8.0,68.8,0.0,982.116
30,23,7.58,69.4,0.0,981.8799999999999
31,0,7.4799999999999995,70.0,0.0,981.5899999999999
31,1,8.1,67.0,0.0,981.29
31,2,7.3,70.0,0.0,981.168
31,3,7.4799999999999995,69.6,0.0,981.132
31,4,8.38,71.0,3.0,981.426
31,5,9.78,66.6,80.0,981.7239999999999
31,6,12.1,60.2,265.8,982.0459999999999
31,7,12.88,56.2,309.4,982.36
31,8,14.52,51.2,526.4,982.356
31,9,15.36,48.8,624.4,981.8340000000001
31,10,16.02,44.2,564.4,981.22
31,11,16.4,42.6,507.0,980.6719999999999
31,12,16.64,41.4,367.8,980.5039999999999
31,13,16.3,44.8,301.8,980.528
31,14,15.660000000000002,48.6,112.8,980.692
31,15,14.560000000000002,53.0,9.0,981.0139999999999
31,16,12.5,66.8,0.0,981.55
31,17,11.12,70.0,0.0,981.894
31,18,10.26,73.2,0.0,982.1020000000001
31,19,9.059999999999999,75.2,0.0,982.134
31,20,9.4,75.6,0.0,982.064
31,21,8.74,77.4,0.0,982.0260000000001
31,22,9.32,74.4,0.0,981.9200000000001
31,23,8.84,77.6,0.0,981.826
32,0,8.26,80.0,0.0,981.8280000000001
32,1,8.14,80.0,0.0,981.8
32,2,7.74,79.8,0.0,981.9200000000001
32,3,7.92,80.8,0.0,982.116
32,4,8.459999999999999,77.0,3.2,982.568
32,5,8.559999999999999,76.8,94.0,982.9860000000001
32,6,11.9,65.4,273.0,983.3219999999999
32,7,14.059999999999999,57.2,430.4,983.6020000000001
32,8,15.439999999999998,50.8,622.4,983.46
32,9,16.46,44.4,683.0,983.0
32,10,17.22,39.4,700.2,982.284
32,11,17.72,33.8,614.8,981.832
32,12,18.1,30.2,471.0,981.616
32,13,18.2,32.8,350.4,981.628
32,14,17.16,40.4,155.0,981.868
32,15,15.7,47.4,16.2,982.176
32,16,13.5,54.8,0.0,982.6139999999999
32,17,11.7,61.4,0.0,983.0459999999999
32,18,10.580000000000002,66.0,0.0,983.2040000000001
32,19,10.16,65.6,0.0,983.314
32,20,10.02,64.0,0.0,983.318
32,21,9.4,65.6,0.0,983.2959999999999
32,22,10.2,63.0,0.0,982.9040000000001
32,23,9.76,64.8,0.0,982.644
33,0,9.3,63.6,0.0,982.46
33,1,8.92,64.8,0.0,982.4159999999999
33,2,9.42,61.6,0.0,982.1899999999999
33,3,9.42,62.2,0.0,982.658
33,4,9.4,64.8,1.8,982.9559999999999
33,5,9.76,65.2,95.0,983.174
33,6,12.08,57.4,221.8,983.436
33,7,14.419999999999998,49.8,363.2,983.9159999999999
33,8,15.34,48.4,449.8,984.11
33,9,16.32,46.0,534.2,983.4860000000001
33,10,18.02,40.2,632.4,982.656
33,11,18.68,36.8,644.2,982.088
33,12,18.86,35.8,409.4,981.902
33,13,18.580000000000002,37.8,270.6,981.972
33,14,17.740000000000002,41.6,111.8,981.9860000000001
33,15,16.2,49.8,11.8,982.1479999999999
33,16,14.440000000000001,54.0,0.0,982.5360000000001
33,17,13.280000000000001,61.6,0.0,982.9219999999999
33,18,11.8,65.2,0.0,983.192
33,19,11.7,67.2,0.0,983.356
33,20,10.54,71.2,0.0,983.1299999999999
33,21,10.42,72.8,0.0,982.932
33,22,10.8,71.8,0.0,982.57
33,23,10.26,70.6,0.0,982.082
34,0,9.48,73.4,0.0,981.816
34,1,9.02,72.8,0.0,981.7279999999998
34,2,8.84,72.2,0.0,981.408
34,3,8.440000000000001,73.6,0.0,981.7040000000001
34,4,8.22,74.4,2.2,982.1200000000001
34,5,8.959999999999999,71.8,85.4,982.1659999999999
34,6,12.42,61.4,267.8,982.4860000000001
34,7,15.180000000000001,51.6,404.8,982.7479999999999
34,8,16.759999999999998,47.6,531.2,982.758
34,9,17.54,44.4,618.6,982.22
34,10,18.380000000000003,40.6,696.0,981.452
34,11,19.18,37.6,581.8,980.642
34,12,19.580000000000002,34.6,482.6,980.182
34,13,19.86,33.4,356.8,979.9779999999998
34,14,19.16,36.8,123.6,979.99
34,15,16.9,47.6,13.2,980.3639999999999
34,16,14.62,58.6,0.0,980.7139999999999
34,17,12.76,67.6,0.0,981.1479999999999
34,18,11.64,70.4,0.0,981.1479999999999
34,19,11.32,67.8,0.0,981.0899999999999
34,20,10.540000000000001,69.6,0.0,980.9380000000001
34,21,10.080000000000002,70.4,0.0,980.972
34,22,9.940000000000001,69.6,0.0,980.508
34,23,9.24,72.8,0.0,980.0799999999999
35,0,9.059999999999999,70.8,0.0,980.082
35,1,8.8,70.6,0.0,979.824
35,2,8.32,71.8,0.0,979.658
35,3,7.44,74.2,0.0,979.808
35,4,8.120000000000001,71.6,4.4,980.0540000000001
35,5,8.6,70.2,82.8,980.192
35,6,11.1,64.4,265.8,980.368
35,7,13.66,54.4,414.8,980.6
35,8,15.080000000000002,49.6,627.0,980.55
35,9,15.959999999999999,46.8,676.0,980.146
35,10,16.619999999999997,44.0,614.4,979.592
35,11,16.48,46.6,407.6,979.0840000000001
35,12,15.8,53.0,345.2,979.184
35,13,15.4,57.4,183.6,979.316
35,14,14.819999999999999,62.2,87.8,979.7719999999999
35,15,13.780000000000001,65.0,10.4,980.108
35,16,12.58,70.0,0.0,980.634
35,17,11.440000000000001,74.0,0.0,981.016
35,18,10.66,74.8,0.0,981.1020000000001
35,19,9.92,78.4,0.0,981.318
35,20,8.959999999999999,81.4,0.0,981.3520000000001
35,21,8.42,85.8,0.0,981.2459999999999
35,22,8.319999999999999,89.8,0.0,981.1379999999999
35,23,8.78,88.2,0.0,980.942
36,0,9.5,85.8,0.0,980.8620000000001
36,1,9.18,86.6,0.0,980.644
36,2,9.24,88.0,0.0,980.6020000000001
36,3,8.940000000000001,86.2,0.0,980.8380000000001
36,4,9.36,84.4,2.8,981.1479999999999
36,5,10.059999999999999,81.0,85.8,981.4860000000001
36,6,11.86,74.2,255.4,981.9219999999999
36,7,13.219999999999999,68.8,403.4,982.0880000000001
36,8,14.38,62.8,552.2,982.016
36,9,15.2,58.4,579.2,981.624
36,10,16.04,53.2,522.0,980.8860000000001
36,11,16.3,52.8,451.8,980.24
36,12,16.36,51.6,404.0,980.094
36,13,16.18,52.2,274.8,980.164
36,14,15.74,55.8,161.2,980.392
36,15,14.8,57.2,19.4,980.7720000000002
36,16,13.559999999999999,66.2,0.0,981.348
36,17,12.9,70.0,0.0,981.7239999999999
36,18,12.32,72.8,0.0,981.992
36,19,12.4,73.0,0.0,982.122
36,20,12.08,72.4,0.0,982.118
36,21,11.58,75.4,0.0,982.216
36,22,11.459999999999999,74.0,0.0,982.144
36,23,11.24,73.8,0.0,981.9860000000001
37,0,10.959999999999999,73.8,0.0,981.756
37,1,10.32,75.6,0.0,981.7119999999999
37,2,10.24,76.0,0.0,981.658
37,3,10.18,75.6,0.0,981.7719999999999
37,4,10.24,78.6,4.4,982.268
37,5,10.059999999999999,78.6,37.6,982.634
37,6,11.16,76.6,169.0,983.082
37,7,12.1,72.6,312.0,983.506
37,8,12.6,69.6,246.8,983.674
37,9,13.64,62.0,455.0,983.3639999999999
37,10,13.98,61.8,489.0,982.9879999999999
37,11,14.780000000000001,57.8,509.6,982.6379999999999
37,12,15.38,51.6,407.0,982.606
37,13,15.26,52.6,270.0,982.7819999999999
37,14,14.7,57.2,134.2,983.018
37,15,13.66,63.8,23.0,983.418
37,16,12.4,69.8,0.0,984.006
37,17,11.459999999999999,75.2,0.0,984.4799999999999
37,18,10.82,78.0,0.0,984.892
37,19,10.08,81.2,0.0,985.0959999999999
37,20,9.959999999999999,81.8,0.0,985.146
37,21,9.42,83.2,0.0,985.11
37,22,8.82,84.2,0.0,984.992
37,23,8.68,83.4,0.0,984.8459999999999
38,0,7.88,85.0,0.0,984.6380000000001
38,1,7.26,84.2,0.0,984.476
38,2,7.08,85.0,0.0,984.4680000000001
38,3,7.06,85.2,0.0,984.528
38,4,6.540000000000001,85.8,2.6,984.858
38,5,7.1,86.2,74.2,985.3880000000001
38,6,9.8,80.4,236.4,985.732
38,7,12.64,68.6,381.8,985.9979999999999
38,8,14.2,60.4,527.8,985.95
38,9,15.3,55.4,585.8,985.4440000000001
38,10,16.46,46.4,601.6,984.5899999999999
38,11,16.8,44.2,625.0,984.018
38,12,16.98,43.6,483.6,983.858
38,13,16.74,44.6,286.8,984.016
38,14,16.14,46.6,148.4,984.186
38,15,14.62,58.8,19.2,984.4559999999999
38,16,13.14,71.8,0.0,984.7880000000001
38,17,11.84,80.4,0.0,985.2
38,18,10.78,82.2,0.0,985.208
38,19,9.82,84.0,0.0,985.2540000000001
38,20,8.76,87.6,0.0,985.284
38,21,8.34,88.4,0.0,985.2819999999999
38,22,8.36,84.2,0.0,985.0780000000001
38,23,8.34,85.0,0.0,984.9619999999999
39,0,8.059999999999999,81.0,0.0,984.734
39,1,7.6,83.8,0.0,984.5780000000001
39,2,7.3,85.2,0.0,984.39
39,3,8.16,80.8,0.0,984.8059999999999
39,4,8.7,79.0,3.8,985.14
39,5,8.7,82.0,66.2,985.574
39,6,10.72,76.2,212.4,986.018
39,7,13.2,64.6,382.4,986.184
39,8,15.280000000000001,54.2,558.2,986.066
39,9,16.48,48.2,614.8,985.4440000000001
39,10,17.160000000000004,44.8,569.4,984.76
39,11,18.04,41.4,557.4,984.018
39,12,18.06,42.6,443.0,983.6299999999999
39,13,18.419999999999998,40.0,317.2,983.512
39,14,17.28,47.6,162.8,983.5319999999999
39,15,16.06,53.4,18.0,983.7239999999999
39,16,14.1,59.0,0.0,983.896
39,17,12.64,65.6,0.0,984.338
39,18,11.32,71.6,0.0,984.482
39,19,10.620000000000001,71.2,0.0,984.3639999999999
39,20,10.02,75.2,0.0,984.384
39,21,9.86,70.6,0.0,984.2040000000001
39,22,10.120000000000001,69.2,0.0,983.758
39,23,9.440000000000001,70.6,0.0,983.5020000000001
40,0,9.559999999999999,69.8,0.0,983.0620000000001
40,1,9.120000000000001,69.8,0.0,982.936
40,2,8.98,72.4,0.0,982.826
40,3,8.08,74.6,0.0,983.018
40,4,8.419999999999998,73.4,1.4,983.4380000000001
40,5,9.26,70.6,79.2,983.674
40,6,12.040000000000001,59.6,220.8,983.9280000000001
40,7,14.12,52.4,377.4,984.146
40,8,15.6,48.2,604.6,984.0
40,9,16.34,45.2,513.0,983.5219999999999
40,10,17.1,42.2,605.6,982.984
40,11,17.78,42.8,719.4,982.392
40,12,17.740000000000002,43.2,588.8,982.2119999999999
40,13,17.8,44.0,408.4,982.0600000000001
40,14,17.14,47.0,156.8,982.092
40,15,15.180000000000001,55.2,21.0,982.2940000000001
40,16,13.419999999999998,65.8,0.0,982.7760000000001
40,17,12.58,69.8,0.0,983.0459999999999
40,18,12.08,72.0,0.0,983.106
40,19,11.02,72.8,0.0,983.0559999999999
40,20,9.48,75.4,0.0,983.1379999999999
40,21,8.959999999999999,77.8,0.0,983.0440000000001
40,22,8.32,80.0,0.0,982.7700000000001
40,23,7.859999999999999,80.8,0.0,982.4799999999999
41,0,7.840000000000001,79.2,0.0,982.24
41,1,7.1,81.8,0.0,982.03
41,2,7.0,81.2,0.0,982.0220000000002
41,3,6.68,81.4,0.0,982.14
41,4,6.540000000000001,83.6,6.8,982.534
41,5,7.5,81.4,83.0,982.912
41,6,10.4,72.8,300.0,983.2520000000001
41,7,13.2,60.8,462.8,983.4879999999999
41,8,14.819999999999999,53.8,629.8,983.53
41,9,15.66,50.4,632.8,983.146
41,10,16.419999999999998,46.0,659.0,982.626
41,11,16.78,43.8,623.4,982.182
41,12,17.080000000000002,42.4,498.4,982.052
41,13,17.1,45.2,325.6,982.134
41,14,15.86,54.8,160.2,982.354
41,15,14.459999999999999,63.0,19.6,982.7299999999999
41,16,12.940000000000001,74.2,0.0,983.35
41,17,11.7,78.8,0.0,983.798
41,18,10.580000000000002,83.0,0.0,984.134
41,19,10.059999999999999,86.2,0.0,984.2639999999999
41,20,9.24,86.8,0.0,984.2
41,21,8.3,86.6,0.0,984.0840000000001
41,22,8.620000000000001,88.2,0.0,983.948
41,23,8.82,88.6,0.0,983.882
42,0,8.26,88.6,0.0,983.72
42,1,7.92,87.8,0.0,983.472
42,2,6.8,90.0,0.0,983.4100000000001
42,3,6.639999999999999,92.4,0.0,983.568
42,4,6.32,91.8,6.2,983.658
42,5,7.459999999999999,90.6,103.2,983.976
42,6,10.0,79.4,261.6,984.0959999999999
42,7,12.9,64.2,463.6,984.32
42,8,14.88,53.6,602.6,984.162
42,9,16.32,47.4,679.6,983.6720000000001
42,10,17.22,39.8,733.4,982.9799999999999
42,11,17.58,38.4,627.4,982.4639999999999
42,12,18.119999999999997,36.0,551.4,982.316
42,13,18.119999999999997,37.0,404.8,982.1959999999999
42,14,17.32,44.2,141.4,982.35
42,15,15.88,52.6,29.4,982.692
42,16,13.74,68.8,0.0,983.202
42,17,12.28,75.2,0.0,983.664
42,18,10.7,79.4,0.0,983.774
42,19,9.72,80.4,0.0,983.792
42,20,8.78,82.2,0.0,983.814
42,21,8.3,82.0,0.0,983.9680000000001
42,22,8.540000000000001,81.6,0.0,983.8120000000001
42,23,8.940000000000001,80.6,0.0,983.7180000000001
43,0,8.4,81.0,0.0,983.5619999999999
43,1,7.9,81.6,0.0,983.458
43,2,8.42,82.2,0.0,983.278
43,3,8.42,82.6,0.0,983.492
43,4,8.22,82.0,4.4,983.726
43,5,8.8,82.2,86.8,984.152
43,6,11.22,75.6,314.2,984.29
43,7,13.66,64.4,500.4,984.418
43,8,15.26,56.6,642.2,984.4799999999999
43,9,15.639999999999997,55.2,624.4,984.03
43,10,16.72,47.2,741.8,983.324
43,11,17.5,44.4,638.8,982.704
43,12,17.98,41.8,442.2,982.4219999999999
43,13,17.5,46.8,313.2,982.4959999999999
43,14,16.72,49.6,163.2,982.634
43,15,15.8,53.2,32.0,983.11
43,16,13.719999999999999,66.6,0.0,983.5540000000001
43,17,12.7,71.0,0.0,984.126
43,18,11.9,72.0,0.0,984.3219999999999
43,19,10.78,76.0,0.0,984.418
43,20,9.74,77.4,0.0,984.374
43,21,9.879999999999999,76.6,0.0,984.2280000000001
43,22,9.940000000000001,75.4,0.0,983.902
43,23,9.26,75.2,0.0,983.6659999999999
44,0,8.72,74.8,0.0,983.3620000000001
44,1,8.6,75.0,0.0,983.1719999999999
44,2,8.76,71.2,0.0,982.902
44,3,8.68,69.4,0.0,982.966
44,4,8.540000000000001,70.8,7.8,983.2040000000001
44,5,9.5,67.8,116.6,983.466
44,6,12.280000000000001,60.4,312.6,983.7639999999999
44,7,14.479999999999999,51.8,496.6,983.7379999999999
44,8,15.819999999999999,44.6,532.4,983.5880000000001
44,9,17.119999999999997,39.0,775.8,983.086
44,10,18.44,33.0,726.2,982.3059999999999
44,11,18.66,33.6,590.6,981.6540000000001
44,12,18.740000000000002,35.0,443.0,981.348
44,13,18.82,34.0,430.6,981.142
44,14,18.259999999999998,35.0,196.0,981.2180000000001
44,15,16.4,41.2,32.6,981.466
44,16,14.540000000000001,53.2,0.0,981.7940000000001
44,17,12.8,64.6,0.0,982.1959999999999
44,18,11.42,74.4,0.0,982.5959999999999
44,19,10.74,77.4,0.0,982.6600000000001
44,20,9.879999999999999,82.4,0.0,982.668
44,21,9.3,82.6,0.0,982.57
44,22,8.78,84.2,0.0,982.4200000000001
44,23,8.48,85.4,0.0,982.2299999999999
45,0,8.64,86.0,0.0,981.8860000000001
45,1,8.040000000000001,86.0,0.0,981.4540000000001
45,2,7.6,88.4,0.0,981.134
45,3,7.659999999999999,87.4,0.0,981.18
45,4,7.32,88.2,3.2,981.5360000000001
45,5,8.059999999999999,87.2,75.8,981.7760000000001
45,6,10.86,75.8,273.6,982.0780000000001
45,7,13.12,61.4,427.2,982.1380000000001
45,8,14.62,55.2,560.8,981.8040000000001
45,9,15.8,47.6,645.2,981.2700000000001
45,10,16.619999999999997,42.0,681.4,980.5319999999999
45,11,17.3,38.4,657.2,979.982
45,12,17.66,38.0,566.4,979.692
45,13,17.560000000000002,42.8,392.6,979.684
45,14,16.44,50.0,165.0,979.836
45,15,15.180000000000001,55.4,32.4,980.1600000000001
45,16,13.24,67.2,0.0,980.5600000000001
45,17,12.040000000000001,73.8,0.0,980.872
45,18,10.879999999999999,78.4,0.0,981.21
45,19,9.959999999999999,81.6,0.0,981.292
45,20,9.459999999999999,83.4,0.0,981.3100000000001
45,21,8.959999999999999,82.6,0.0,981.2040000000001
45,22,9.02,82.6,0.0,980.7860000000001
45,23,8.540000000000001,83.2,0.0,980.4960000000001
46,0,8.6,83.6,0.0,980.2119999999999
46,1,8.22,84.4,0.0,980.016
46,2,7.540000000000001,86.4,0.0,979.9
46,3,7.4,86.0,0.0,979.9780000000001
46,4,7.4399999999999995,86.4,6.2,980.302
46,5,8.76,80.6,120.0,980.702
46,6,11.540000000000001,72.4,314.4,980.9280000000001
46,7,13.88,61.4,431.6,981.0200000000001
46,8,15.12,57.0,546.8,980.756
46,9,16.02,52.0,577.0,980.162
46,10,17.080000000000002,47.2,811.4,979.4460000000001
46,11,17.56,44.2,587.2,978.7959999999999
46,12,17.84,42.8,597.8,978.508
46,13,17.419999999999998,45.2,394.2,978.5120000000001
46,14,17.28,46.0,182.6,978.766
46,15,15.919999999999998,55.0,35.0,979.0440000000001
46,16,13.62,66.6,0.0,979.5719999999999
46,17,12.26,73.6,0.0,980.0260000000001
46,18,11.219999999999999,77.4,0.0,980.318
46,19,10.52,79.4,0.0,980.3520000000001
46,20,10.14,79.8,0.0,980.1279999999999
46,21,9.959999999999999,81.0,0.0,980.082
46,22,9.4,80.6,0.0,979.872
46,23,8.760000000000002,82.8,0.0,979.824
47,0,8.64,83.0,0.0,979.6940000000001
47,1,8.620000000000001,83.0,0.0,979.5440000000001
47,2,8.34,81.4,0.0,979.54
47,3,7.7,82.8,0.0,979.7760000000001
47,4,8.059999999999999,82.6,13.4,980.118
47,5,9.379999999999999,80.8,133.8,980.4200000000001
47,6,11.86,71.0,296.4,980.7760000000001
47,7,13.540000000000001,65.0,493.2,981.118
47,8,14.48,58.6,530.0,981.098
47,9,15.719999999999999,52.6,717.0,980.708
47,10,16.44,47.4,685.4,980.1020000000001
47,11,17.52,41.2,704.0,979.442
47,12,17.46,40.6,507.4,979.176
47,13,17.22,44.4,343.4,979.18
47,14,16.080000000000002,50.8,189.8,979.5
47,15,14.260000000000002,62.0,22.2,980.0459999999999
47,16,12.84,68.6,0.0,980.586
47,17,11.819999999999999,71.2,0.0,981.2360000000001
47,18,10.68,73.6,0.0,981.662
47,19,9.78,78.6,0.0,981.7
47,20,9.34,76.8,0.0,981.842
47,21,8.6,77.6,0.0,981.842
47,22,8.08,79.4,0.0,981.7719999999999
47,23,7.459999999999999,81.2,0.0,981.686
48,0,7.44,79.2,0.0,981.7
48,1,7.5,78.4,0.0,981.392
48,2,7.040000000000001,79.6,0.0,981.342
48,3,6.539999999999999,80.2,0.0,981.6479999999999
48,4,6.1,82.2,8.2,982.0319999999999
48,5,7.0200000000000005,80.2,125.6,982.284
48,6,9.74,72.2,289.2,982.5360000000001
48,7,12.7,59.2,483.6,982.6200000000001
48,8,14.36,49.4,597.8,982.57
48,9,15.219999999999999,42.8,635.6,982.1719999999999
48,10,15.98,40.8,736.2,981.6
48,11,16.82,37.4,680.2,980.9280000000001
48,12,16.919999999999998,37.8,519.0,980.8219999999999
48,13,16.419999999999998,43.2,317.2,980.872
48,14,15.3,48.6,141.8,981.1959999999999
48,15,13.98,53.8,20.6,981.6360000000001
48,16,12.52,64.8,0.0,982.1139999999999
48,17,11.42,71.4,0.0,982.6659999999999
48,18,10.040000000000001,77.4,0.0,982.848
48,19,9.440000000000001,80.4,0.0,983.0219999999999
48,20,9.0,80.4,0.0,983.126
48,21,8.42,82.4,0.0,983.106
48,22,7.840000000000001,83.2,0.0,983.058
48,23,7.340000000000001,86.2,0.0,983.0020000000001
49,0,7.18,87.8,0.0,982.75
49,1,6.7,86.8,0.0,982.622
49,2,6.0,87.6,0.0,982.46
49,3,6.82,85.8,0.0,982.664
49,4,6.82,84.0,10.4,982.9280000000001
49,5,7.859999999999999,82.4,112.2,983.434
49,6,10.9,73.4,291.6,983.7880000000001
49,7,13.559999999999999,59.8,490.2,983.958
49,8,15.1,51.6,561.8,983.902
49,9,16.380000000000003,46.0,628.8,983.4159999999999
49,10,17.080000000000002,41.6,641.4,982.7779999999999
49,11,17.3,42.8,603.6,982.348
49,12,17.7,40.6,545.0,982.0020000000001
49,13,17.32,45.4,399.0,981.9540000000001
49,14,16.880000000000003,46.2,251.8,982.052
49,15,15.52,52.2,31.8,982.4620000000001
49,16,13.539999999999997,60.6,0.0,982.9159999999999
49,17,12.16,69.4,0.0,983.314
49,18,11.459999999999999,70.8,0.0,983.378
49,19,10.78,75.8,0.0,983.4780000000001
49,20,10.379999999999999,79.4,0.0,983.5
49,21,9.959999999999999,79.8,0.0,983.242
49,22,9.48,83.4,0.0,983.1940000000001
49,23,8.819999999999999,84.8,0.0,982.994
50,0,8.32,86.0,0.0,982.7719999999999
50,1,8.3,87.2,0.0,982.356
50,2,8.36,86.6,0.0,982.336
50,3,8.16,86.4,0.0,982.274
50,4,7.8,88.4,11.4,982.5960000000001
50,5,9.34,84.8,126.8,982.876
50,6,11.86,74.6,314.8,983.126
50,7,13.86,64.2,520.4,983.152
50,8,14.74,58.6,412.8,983.094
50,9,15.260000000000002,58.4,488.8,982.698
50,10,16.1,54.6,502.6,982.1540000000001
50,11,16.080000000000002,53.2,493.4,981.6659999999999
50,12,16.42,51.2,321.4,981.4979999999999
50,13,15.160000000000002,64.4,274.6,981.692
50,14,14.88,65.2,134.4,982.024
50,15,13.62,71.8,15.6,982.372
50,16,12.4,77.4,0.0,982.97
50,17,11.459999999999999,83.4,0.0,983.396
50,18,10.68,86.4,0.0,983.6659999999999
50,19,10.42,88.0,0.0,983.9040000000001
50,20,10.0,88.0,0.0,984.1600000000001
50,21,9.76,87.6,0.0,984.1540000000001
50,22,9.7,89.2,0.0,984.074
50,23,10.2,89.4,0.0,983.932
51,0,10.1,89.2,0.0,983.692
51,1,9.66,90.2,0.0,983.524
51,2,9.5,89.8,0.0,983.5260000000001
51,3,9.16,90.4,0.0,983.818
51,4,8.76,91.2,6.0,984.132
51,5,9.6,90.0,87.6,984.566
51,6,11.74,83.2,342.2,984.8860000000001
51,7,13.24,74.4,438.4,985.2059999999999
51,8,14.559999999999999,67.2,524.6,985.186
51,9,15.14,63.6,546.8,984.7940000000001
51,10,15.3,62.2,504.0,984.29
